Serial Number,UDID,Asset ID,Cover Tag,Location,Technician,Time Scanned,Owner,Returned
V0HJQWQ9PQ,,12579-222616,1403,hounslow@moderndemocracy.com,diana,2024-06-18 11:48:38.737200,FLEX IT,2024-07-11 08:59:09.075814
V12TN6GHXK,,12579-222886,1645,hounslow@moderndemocracy.com,parisa,2024-06-18 12:13:49.425259,FLEX IT,2024-07-11 08:59:52.860598
V17F9W44J9,,12579-222660,874,brentwood@moderndemocracy.com,parisa,2024-06-13 11:21:22.566520,FLEX IT,2024-07-09 15:00:23.711812
V2J97T901X,,12579-222827,,,,,FLEX IT,
V377W1G677,,12579-222569,2486,elmbridge@moderndemocracy.com,diana,2024-06-20 10:12:59.925180,FLEX IT,2024-07-11 11:41:24.611725
V63FR4XPH2,,12579-222658,2064,lewes@moderndemocracy.com,diana,2024-06-18 16:15:47.790484,FLEX IT,2024-07-10 10:00:54.131049
V71GXXH0Q7,,12579-222690,3016,neath@moderndemocracy.com,parisa,2024-06-21 08:50:29.752098,FLEX IT,2024-07-12 15:40:37.174176
V730GK3J6G,,12579-227976,1775,newham@moderndemocracy.com,parisa,2024-06-18 16:25:05.867313,FLEX IT,2024-07-10 13:54:25.725518
V74KGLQ962,,12579-222577,2079,newham@moderndemocracy.com,diana,2024-06-18 16:31:11.608099,FLEX IT,2024-07-10 13:52:58.738820
V7DQL66Y54,,12579-227966,1670,wealden@moderndemocracy.com,parisa,2024-06-18 14:11:48.834642,FLEX IT,2024-07-10 11:02:32.911266
V7QJ1HW669,,12579-222921,1488,hounslow@moderndemocracy.com,diana,2024-06-18 11:41:28.205521,FLEX IT,2024-07-11 09:01:27.888350
V95DY645Q7,,12579-222735,,,,,FLEX IT,
V9VT9V9XHR,,12579-222924,1860,rhmaidendheadwindsor@moderndemocracy.cc,parisa,2024-06-20 09:37:23.821922,FLEX IT,2024-07-10 16:30:17.394929
VCJ6MWDXKV,,12579-222545,1454,wealden@moderndemocracy.com,diana,2024-06-18 14:06:49.486300,FLEX IT,2024-07-10 11:01:09.608883
VDCL6CV6MT,,12579-227962,2304,barking@moderndemocracy.com,diana,2024-06-19 15:25:34.751591,FLEX IT,2024-07-10 14:53:57.634092
VF4W9NKX50,,12579-222798,1913,spelthorne@moderndemocracy.com,parisa,2024-06-20 11:03:07.224688,FLEX IT,2024-07-11 16:46:02.833909
VF5JPXHTGC,,12579-222517,814,tamworth@moderndemocracy.com,vilte,2024-06-13 10:37:40.699959,FLEX IT,2024-07-11 13:42:42.126668
VH23PWJWWJ,,12579-222643,2690,neath@moderndemocracy.com,diana,2024-06-20 17:00:55.750307,FLEX IT,2024-07-12 15:41:10.335569
VH3W37FYCY,,12579-222597,2029,bracknellforest@moderndemocracy.com,diana,2024-06-18 15:11:57.402464,FLEX IT,2024-07-10 16:08:53.014240
VHPLQ27N29,,12579-204170,1627,hounslow@moderndemocracy.com,parisa,2024-06-18 11:53:40.289958,FLEX IT,2024-07-11 09:02:03.127127
VJ42F9FGF0,,12579-222583,1782,newham@moderndemocracy.com,parisa,2024-06-18 16:38:21.015638,FLEX IT,2024-07-10 13:54:36.383289
VM7T76767G,,12579-222818,2474,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-20 09:17:05.194856,FLEX IT,2024-07-10 16:31:00.503396
VQ4N544033,,12579-222539,1343,midsussex@moderndemocracy.com,vilte,2024-06-14 12:10:24.014786,FLEX IT,2024-07-11 10:01:01.009253
VQPXNM999Y,,12579-222925,1976,neath@moderndemocracy.com,parisa,2024-06-20 15:38:19.782152,FLEX IT,2024-07-12 15:39:43.825886
VR6DF0C3JQ,,12579-222692,1191,colchester@moderndemocracy.com,diana,2024-06-13 16:04:19.452830,FLEX IT,2024-07-09 15:10:23.246819
VV0W63C2DQ,,12579-222689,,,,,FLEX IT,
VV2VRQCVQD,,12579-222719,728,threerivers@moderndemocracy.com,vilte,2024-06-13 09:48:26.092111,FLEX IT,2024-07-11 16:13:39.279298
VX9VHY05HQ,,12579-228284,1199,reigate@moderndemocracy.com,vilte,2024-06-14 10:04:45.961286,FLEX IT,2024-07-11 10:42:41.681613
VXHXRW7WXH,,12579-222594,2414,thurrock@moderndemocracy.com,diana,2024-06-19 17:24:24.803365,FLEX IT,2024-07-10 15:36:25.488858
VXT74Q1714,,12579-222762,1550,midsussex@moderndemocracy.com,parisa,2024-06-13 16:20:32.065472,FLEX IT,2024-07-11 10:00:26.496799
VYQ6NQYQGC,,12579-227938,1121,lichfield@moderndemocracy.commehdi,diana,2024-06-13 15:06:05.906045,FLEX IT,2024-07-11 12:24:13.232268
W09YKGPVJV,,12579-222976,2065,lewes@moderndemocracy.com,diana,2024-06-18 16:16:16.650734,FLEX IT,2024-07-10 10:03:12.511548
W2WD6N0090,,12579-204166,1730,lewes@moderndemocracy.com,parisa,2024-06-18 15:53:30.888413,FLEX IT,2024-07-10 10:00:22.079854
W333FLXP34,,12579-222566,1808,spelthorne@moderndemocracy.com,diana,2024-06-19 16:59:55.421841,FLEX IT,2024-07-11 16:44:13.328618
W3PQ6TXGCN,,12579-222714,,,,,FLEX IT,
W46JJ7L16P,,12579-205275,2343,thurrock@moderndemocracy.com,diana,2024-06-19 16:11:42.272945,FLEX IT,2024-07-10 15:36:02.971333
W5MJ7VG32G,,12579-222496,2688,neath@moderndemocracy.com,diana,2024-06-20 17:02:12.345534,FLEX IT,2024-07-12 15:41:23.030524
W7VC6K427N,,12579-222655,2290,barking@moderndemocracy.com,diana,2024-06-19 15:17:22.862813,FLEX IT,2024-07-10 14:57:32.583292
W9WQFQ741M,,12579-222648,2318,barking@moderndemocracy.com,diana,2024-06-19 15:18:20.956572,FLEX IT,2024-07-10 15:00:01.011314
WC4RVG6C70,,12579-222709,907,rochford@moderndemocracy.com,parisa,2024-06-13 11:45:30.378340,FLEX IT,2024-07-09 15:25:50.625307
WFTVXYKWKN,,12579-222910,1796,newham@moderndemocracy.com,diana,2024-06-18 16:37:52.718344,FLEX IT,2024-07-10 13:51:42.176477
WG9KW1TC92,,12579-222603,2401,thurrock@moderndemocracy.com,diana,2024-06-19 16:51:45.555378,FLEX IT,2024-07-10 15:39:09.102709
WGFN0RK7YF,,12579-222801,2359,thurrock@moderndemocracy.com,diana,2024-06-19 16:23:46.928845,FLEX IT,2024-07-10 15:38:16.707807
L9LHJ7R96K,,12579-222950,,,,,FLEX IT,
WH39N0QMYH,,12579-222868,1684,wealden@moderndemocracy.com,parisa,2024-06-18 14:05:22.457425,FLEX IT,2024-07-10 11:00:25.016099
WHD4LQQC35,,12579-222618,2558,southoxfordshire@moderndemocracy.com,diana,2024-06-20 14:45:01.423046,FLEX IT,2024-07-10 11:16:02.777911
WLQC4VD742,,12579-222639,1465,wealden@moderndemocracy.com,diana,2024-06-18 14:15:52.877852,FLEX IT,2024-07-10 11:01:39.354598
WLV4KWJDWW,,12579-222631,2015,bracknellforest@moderndemocracy.com,diana,2024-06-18 15:19:38.438468,FLEX IT,2024-07-10 16:08:24.326867
WM7XK99GW1,,12579-222943,2348,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-19 16:08:37.315162,FLEX IT,2024-07-10 16:28:47.060581
WND9C2D9YW,,12579-222551,2311,barking@moderndemocracy.com,diana,2024-06-19 15:22:22.454074,FLEX IT,2024-07-10 14:54:42.149340
WNHTGG7XQP,,12579-222824,1264,horsham@moderndemocracy.com,vilte,2024-06-14 10:46:28.599717,FLEX IT,2024-07-11 11:13:46.450230
WNMW14FN49,,12579-228162,,,,,FLEX IT,
WNQH9T3W5H,,12579-222664,2302,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-19 15:36:29.294516,FLEX IT,2024-07-10 16:32:00.064906
WNWH12X419,,12579-222546,,,,,FLEX IT,
WQ7GXD4HWM,,12579-228354,1960,valeofglamorgan@moderndemocracy.com,parisa,2024-06-20 16:20:27.840535,FLEX IT,2024-07-12 10:03:11.767104
WQCWDHNFQH,,12579-222952,,,,,FLEX IT,
WQD9K4P23V,,12579-222852,2349,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-19 16:08:13.115867,FLEX IT,2024-07-10 16:28:36.283667
WQTXHXLTD4,,12579-222591,1810,spelthorne@moderndemocracy.com,diana,2024-06-19 17:01:49.015531,FLEX IT,2024-07-11 16:44:05.847662
WR22JG7HVG,,12579-204165,2396,thurrock@moderndemocracy.com,diana,2024-06-19 16:57:10.923927,FLEX IT,2024-07-10 15:38:24.662301
WRCFQLPJLX,,12579-228300,2377,thurrock@moderndemocracy.com,diana,2024-06-19 16:27:36.553103,FLEX IT,2024-07-10 15:38:26.743363
WVJDQC7D4F,,12579-222811,1955,valeofglamorgan@moderndemocracy.com,parisa,2024-06-20 16:25:32.009254,FLEX IT,2024-07-12 09:59:45.239152
WY324TR710,,12579-222869,1836,rhmaidendheadwindsor@moderndemocracy.cc,parisa,2024-06-20 09:13:48.621749,FLEX IT,2024-07-10 16:30:28.000339
WYGH9FG9MQ,,12579-222778,363,threerivers@moderndemocracy.com,diana,2024-06-13 09:36:36.648665,FLEX IT,2024-07-11 16:08:34.675213
WYMJ732G9J,,12579-222913,1447,wealden@moderndemocracy.com,diana,2024-06-18 14:22:05.811816,FLEX IT,2024-07-10 11:01:40.544835
WYT4CW66Y3,,12579-222847,1472,wealden@moderndemocracy.com,diana,2024-06-18 14:08:44.655425,FLEX IT,2024-07-10 11:02:25.323839
WYY2547LG0,,12579-222503,2167,newham@moderndemocracy.com,diana,2024-06-19 12:08:03.165029,FLEX IT,2024-07-10 13:51:25.558052
X02Q1P4NHW,,12579-222533,2163,newham@moderndemocracy.com,diana,2024-06-19 11:57:45.007501,FLEX IT,2024-07-10 13:50:59.870600
X0XF19NCYF,,12579-222854,1762,lewes@moderndemocracy.com,parisa,2024-06-18 15:43:13.852897,FLEX IT,2024-07-10 10:03:07.237477
X2H1H9F7NG,,12579-222960,2699,neath@moderndemocracy.com,diana,2024-06-20 17:03:27.954622,FLEX IT,2024-07-12 15:39:53.984452
X2K4VXD49P,,12579-222895,2099,newham@moderndemocracy.com,diana,2024-06-19 11:07:37.232083,FLEX IT,2024-07-10 13:49:43.792197
X4MQG0FQC4,,12579-222609,2596,southoxfordshire@moderndemocracy.com,diana,2024-06-20 15:11:09.585272,FLEX IT,2024-07-10 11:14:53.473392
X5CWC3Q4V3,,12579-227979,2510,elmbridge@moderndemocracy.com,diana,2024-06-20 10:36:14.747099,FLEX IT,2024-07-11 11:43:00.491846
X5G45R2DR9,,12579-222623,2565,southoxfordshire@moderndemocracy.com,diana,2024-06-20 14:32:44.468218,FLEX IT,2024-07-10 11:14:36.032870
X61VJF360J,,12579-227951,2417,thurrock@moderndemocracy.com,diana,2024-06-19 17:23:13.767805,FLEX IT,2024-07-10 15:35:32.799875
X6GYWQQ665,,12579-222685,2533,southoxfordshire@moderndemocracy.com,diana,2024-06-20 13:46:40.209028,FLEX IT,2024-07-10 11:13:49.328283
X6X0079XLD,,12579-228336,889,rochford@moderndemocracy.com,parisa,2024-06-13 11:30:14.006499,FLEX IT,2024-07-09 15:27:36.228527
X9VNWQLKFQ,,12579-222695,1615,hounslow@moderndemocracy.com,mehdi,2024-06-18 12:39:15.214191,FLEX IT,2024-07-11 09:00:49.893859
XDX3W7KX1C,,12579-222904,1622,hounslow@moderndemocracy.com,parisa,2024-06-18 11:58:49.076953,FLEX IT,2024-07-11 09:00:11.554221
XFWLG600VG,,12579-222676,794,tamworth@moderndemocracy.com,vilte,2024-06-13 10:26:02.102329,FLEX IT,2024-07-11 13:31:36.085870
XGFK407T69,,12579-222519,477,peterbourough@moderndemocracy.com,diana,2024-06-13 10:36:25.215037,FLEX IT,2024-07-09 14:28:57.988955
XGV2JPF7NF,,12579-222638,1442,wealden@moderndemocracy.com,diana,2024-06-18 14:19:39.543517,FLEX IT,2024-07-10 11:02:39.282470
XGVQTX719F,,12579-222808,2601,valeofglamorgan@moderndemocracy.com,diana,2024-06-20 15:41:32.997613,FLEX IT,2024-07-12 10:03:09.432766
XLF21Y7PQK,,12579-204168,2040,lewes@moderndemocracy.com,diana,2024-06-18 15:32:01.084412,FLEX IT,2024-07-10 10:00:40.861680
XM7031XYQH,,12579-222528,2172,newham@moderndemocracy.com,diana,2024-06-19 12:05:42.848174,FLEX IT,2024-07-10 13:49:37.329793
XN4944TT69,,12579-228346,1601,reigate@moderndemocracy.com,vilte,2024-06-14 09:25:15.627910,FLEX IT,2024-07-11 10:43:38.901794
XNJR2CK4NV,,12579-204162,2324,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-19 15:44:50.956141,FLEX IT,2024-07-10 16:32:31.084887
XQP546001F,,12579-222944,1640,hounslow@moderndemocracy.com,parisa,2024-06-18 12:08:59.692194,FLEX IT,2024-07-11 09:00:04.049354
XTYP9JLY46,,12579-222575,2051,lewes@moderndemocracy.com,diana,2024-06-18 16:06:03.874584,FLEX IT,2024-07-10 10:01:06.117451
XV47NWWNF6,,12579-222803,1824,spelthorne@moderndemocracy.com,parisa,2024-06-20 09:02:53.566899,FLEX IT,2024-07-11 16:45:42.764213
XV50YTPFDH,,12579-205276,2540,valeofglamorgan@moderndemocracy.com,diana,2024-06-20 13:56:09.383258,FLEX IT,2024-07-12 09:59:42.695979
XVXX3QVQMF,,12579-222933,2611,valeofglamorgan@moderndemocracy.com,diana,2024-06-20 15:37:59.582065,FLEX IT,2024-07-12 10:03:00.959074
XWMG02KPR6,,12579-222793,2078,newham@moderndemocracy.com,diana,2024-06-18 16:31:40.738585,FLEX IT,2024-07-10 13:54:28.136649
XWNVYVX1L4,,12579-222967,2370,thurrock@moderndemocracy.com,diana,2024-06-19 16:33:09.931407,FLEX IT,2024-07-10 15:36:22.996633
XX900TLYFM,,12579-228155,2402,thurrock@moderndemocracy.com,diana,2024-06-19 16:51:18.617102,FLEX IT,2024-07-10 15:37:16.699948
XXMQMF7XYR,,12579-222931,3005,neath@moderndemocracy.com,parisa,2024-06-20 17:23:20.922742,FLEX IT,2024-07-12 15:40:50.685441
Y1CDVQ4MVR,,12579-228268,,,,,FLEX IT,
Y3MTFD9X0W,,12579-222678,1100,lichfield@moderndemocracy.commehdi,diana,2024-06-13 14:52:35.436207,FLEX IT,2024-07-11 12:21:55.385211
Y42RFGJX64,,12579-222554,2488,elmbridge@moderndemocracy.com,diana,2024-06-20 10:12:19.592706,FLEX IT,2024-07-11 11:43:02.284234
Y47TJHQV6L,,12579-222962,2092,newham@moderndemocracy.com,diana,2024-06-19 11:05:21.120730,FLEX IT,2024-07-10 13:49:32.037171
Y52JFCM253,,12579-222500,2360,thurrock@moderndemocracy.com,diana,2024-06-19 16:23:27.720240,FLEX IT,2024-07-10 15:37:54.384191
Y5T79VW09X,,12579-222790,2042,lewes@moderndemocracy.com,diana,2024-06-18 15:33:21.418216,FLEX IT,2024-07-10 10:02:38.984062
YCDJC4L1FY,,12579-228160,1702,bracknellforest@moderndemocracy.com,parisa,2024-06-18 14:58:01.765214,FLEX IT,2024-07-10 16:07:34.331979
YD2D4PJHHJ,,12579-222651,1451,wealden@moderndemocracy.com,diana,2024-06-18 14:08:16.293904,FLEX IT,2024-07-10 11:02:23.598692
YFXWYQ52DN,,12579-222705,2380,thurrock@moderndemocracy.com,diana,2024-06-19 17:05:34.456944,FLEX IT,2024-07-10 15:36:57.600062
YG9Y4YYX1H,,12579-228156,1811,spelthorne@moderndemocracy.com,diana,2024-06-19 17:02:34.114377,FLEX IT,2024-07-11 16:45:41.376516
YGDMXTXF7D,,12579-228347,1751,lewes@moderndemocracy.com,parisa,2024-06-18 15:45:27.922153,FLEX IT,2024-07-10 10:02:18.627215
YJ6XFHGHXP,,12579-228003,2207,barking@moderndemocracy.com,diana,2024-06-19 14:08:41.634837,FLEX IT,2024-07-10 14:58:31.976933
YJ97N9J2F9,,12579-222674,1700,bracknellforest@moderndemocracy.com,parisa,2024-06-18 14:59:50.659650,FLEX IT,2024-07-10 16:10:00.567410
YJXTX225NQ,,12579-222864,461,peterbourough@moderndemocracy.com,diana,2024-06-13 10:27:59.524310,FLEX IT,2024-07-09 14:32:18.738033
YPDYX5XKN1,,12579-228143,2468,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-20 09:20:44.633756,FLEX IT,2024-07-10 16:32:16.381474
YPHX1NQXD0,,12579-222711,1940,neath@moderndemocracy.com,parisa,2024-06-20 15:19:37.078300,FLEX IT,2024-07-12 15:43:17.056181
YQ7K5WV7QK,,12579-205274,1128,tamworth@moderndemocracy.com,diana,2024-06-13 15:14:42.873754,FLEX IT,2024-07-11 13:32:34.675707
YR7C3FQJ62,,12579-222580,,,,,FLEX IT,
YTX6YMPYT7,,12579-222538,2368,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-19 16:14:20.196396,FLEX IT,2024-07-10 16:30:03.007240
YV00VXJ2TP,,12579-222764,2683,neath@moderndemocracy.com,diana,2024-06-20 17:15:28.490706,FLEX IT,2024-07-12 15:39:40.946970
YV96KY4W7F,,12579-222697,2248,barking@moderndemocracy.com,diana,2024-06-19 14:28:52.088859,FLEX IT,2024-07-10 14:57:36.047248
YVG7WWKR7W,,12579-228142,2560,southoxfordshire@moderndemocracy.com,diana,2024-06-20 14:44:12.567435,FLEX IT,2024-07-10 11:14:15.477173
YX1RHQ4TYY,,12579-222626,1983,neath@moderndemocracy.com,parisa,2024-06-20 15:27:56.442068,FLEX IT,2024-07-12 15:38:52.582883
YXX66V3TT2,,12579-222672,2508,elmbridge@moderndemocracy.com,diana,2024-06-20 10:37:11.686493,FLEX IT,2024-07-11 11:42:00.370812
YYQXLJ09YJ,,12579-222506,2176,newham@moderndemocracy.com,diana,2024-06-19 12:03:42.283872,FLEX IT,2024-07-10 13:54:20.410905
TL2YYDVQD3,,12579-237391,2269,barking@moderndemocracy.com,diana,2024-06-19 14:42:28.586853,FLEX IT,2024-07-10 14:57:34.674366
RDFP7NKMV2,,12579-238553,1825,spelthorne@moderndemocracy.com,parisa,2024-06-20 09:04:40.497564,FLEX IT,2024-07-11 16:44:09.870400
TPF2W6Q3XK,,12579-238662,1417,hounslow@moderndemocracy.com,diana,2024-06-18 12:05:05.519939,FLEX IT,2024-07-11 09:02:48.340004
FH2327GH9R,,12579-238518,1822,spelthorne@moderndemocracy.com,diana,2024-06-19 17:18:36.447894,FLEX IT,2024-07-11 16:45:17.513094
V67XT0FJF3,,12579-238663,2576,southoxfordshire@moderndemocracy.com,diana,2024-06-20 14:34:36.866684,FLEX IT,2024-07-10 11:16:17.147299
V34Q6RDQK5,,12579-238517,1663,bracknellforest@moderndemocracy.com,diana,2024-06-18 14:32:23.850302,FLEX IT,2024-07-10 16:09:07.719667
VQQF1YW6HN,,12579-237386,1096,lichfield@moderndemocracy.commehdi,diana,2024-06-13 14:49:44.608131,FLEX IT,2024-07-11 12:25:23.105337
C2650QN39C ,,12579-238698,2198,thurrock@moderndemocracy.com,diana,2024-06-19 13:41:12.102213,FLEX IT,2024-07-10 15:37:36.300179
VW1QMY9GT2,,12579-238629,1024,bolsover@moderndemocracy.com,diana,2024-06-13 14:12:46.537091,FLEX IT,2024-07-11 11:58:50.653315
VWJQ2DCXCQ,,12579-238591,,,,,FLEX IT,
H167H47VMH,,12579-238621,1973,valeofglamorgan@moderndemocracy.com,parisa,2024-06-20 15:42:52.189665,FLEX IT,2024-07-12 10:03:18.363958
VX4L9D3P2Y,,12579-238695,1821,spelthorne@moderndemocracy.com,diana,2024-06-19 17:17:41.910016,FLEX IT,2024-07-11 16:43:54.308076
VX9CTQRXCV,,12579-238640,1720,bracknellforest@moderndemocracy.com,parisa,2024-06-18 15:11:44.473237,FLEX IT,2024-07-10 16:09:53.383957
VXPKW62C19,,12579-238639,2031,lewes@moderndemocracy.com,diana,2024-06-18 15:27:36.551354,FLEX IT,2024-07-10 10:02:48.246465
W3R6TRQ6HK,,12579-238672,2308,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-19 15:39:01.337379,FLEX IT,2024-07-10 16:29:55.175903
W53WPG9HWC,,12579-237377,1405,hounslow@moderndemocracy.com,diana,2024-06-18 11:45:59.735404,FLEX IT,2024-07-11 09:02:04.610333
WPQQ7F9TQK,,12579-238642,2179,thurrock@moderndemocracy.com,diana,2024-06-19 13:37:27.281707,FLEX IT,2024-07-10 15:36:07.043870
WT1G07W2X5,,12579-238732,,,,,FLEX IT,
WV23D037WR,,12579-237356,1485,hounslow@moderndemocracy.com,diana,2024-06-18 11:44:18.438976,FLEX IT,2024-07-11 09:00:59.771169
X06PP6VP6L,,12579-238638,2625,neath@moderndemocracy.com,diana,2024-06-20 15:43:55.947524,FLEX IT,2024-07-12 15:40:31.630452
X37LDF0JLX,,12579-237388,1668,wealden@moderndemocracy.com,parisa,2024-06-18 14:09:55.123656,FLEX IT,2024-07-10 11:01:07.511647
X9957MT755,,12579-237351,1613,hounslow@moderndemocracy.com,parisa,2024-06-18 12:00:40.432148,FLEX IT,2024-07-11 09:00:20.776640
XQ6XV4P2QR,,12579-237459,1656,hounslow@moderndemocracy.com,parisa,2024-06-18 12:06:29.217499,FLEX IT,2024-07-11 08:59:59.124001
XV4T4NHGKG,,12579-237361,1915,southoxfordshire@moderndemocracy.com,parisa,2024-06-20 14:50:50.405226,FLEX IT,2024-07-10 11:15:41.128617
Y6MKDHX2VG,,12579-237458,1486,hounslow@moderndemocracy.com,diana,2024-06-18 11:42:11.377705,FLEX IT,2024-07-11 09:01:06.851532
Y6YPC40G2H,,12579-238603,1554,reigate@moderndemocracy.com,parisa,2024-06-13 16:40:28.829934,FLEX IT,2024-07-11 10:43:20.860374
YG95M4R4L9,,12579-238706,2546,valeofglamorgan@moderndemocracy.com,diana,2024-06-20 13:51:30.801563,FLEX IT,2024-07-12 10:01:36.621618
YT604DF2R5,,12579-237380,,,,,FLEX IT,
YV9XRDQQGG,,12579-238539,2545,valeofglamorgan@moderndemocracy.com,diana,2024-06-20 13:52:02.321268,FLEX IT,2024-07-12 10:00:55.345156
YVWRVV7QW6,,12579-238212,958,horsham@moderndemocracy.com,parisa,2024-06-13 12:15:01.077560,FLEX IT,2024-07-11 11:12:12.264161
C163NWRQ7G,,12579-231244,2168,newham@moderndemocracy.com,diana,2024-06-19 12:07:38.753155,FLEX IT,2024-07-10 13:51:48.355132
C36D4THXN6,,12579-231223,1922,southoxfordshire@moderndemocracy.com,parisa,2024-06-20 14:35:17.133784,FLEX IT,2024-07-10 11:14:45.660488
C36GQ9CTF6,,12579-231228,1284,eastbourne@moderndemocracy.com,vilte,2024-06-14 11:26:40.073701,FLEX IT,2024-07-10 10:32:27.913549
C993040KVG,,12579-228349,2058,lewes@moderndemocracy.com,diana,2024-06-18 16:12:11.062438,FLEX IT,2024-07-10 10:00:31.343297
C9YYY0FQX6,,12579-231249,,,,,FLEX IT,
CJ39GMK7W9,,12579-231200,2350,rhmaidendheadwindsor@moderndemocracy.cc,diana,2024-06-19 16:07:49.213140,FLEX IT,2024-07-10 16:31:48.523489
CJW945XVXH,,12579-228000,1938,neath@moderndemocracy.com,parisa,2024-06-20 15:22:16.168701,FLEX IT,2024-07-12 15:39:27.220868
CP419YH3KQ,,12579-228164,1707,bracknellforest@moderndemocracy.com,parisa,2024-06-18 14:41:32.185271,FLEX IT,2024-07-10 16:09:45.478368
CPH2PN93VG,,12579-231256,2446,spelthorne@moderndemocracy.com,diana,2024-06-20 09:04:18.605286,FLEX IT,2024-07-11 16:45:30.789357
D2X0YVHXJD,,12579-228294,,,,,FLEX IT,
D69GPJ797V,,12579-231215,2506,elmbridge@moderndemocracy.com,diana,2024-06-20 10:39:01.517062,FLEX IT,2024-07-11 11:42:11.058814
D917WL26T2,,12579-227941,1928,southoxfordshire@moderndemocracy.com,parisa,2024-06-20 15:04:50.953503,FLEX IT,2024-07-10 11:13:52.084769
DG6VHH5XCJ,,12579-231198,2109,newham@moderndemocracy.com,diana,2024-06-19 11:24:56.872935,FLEX IT,2024-07-10 13:51:23.946915
DJ7YYP62LJ,,12579-228339,1474,wealden@moderndemocracy.com,diana,2024-06-18 14:30:52.381846,FLEX IT,2024-07-10 11:00:59.361567
DJMQV63VYW,,12579-231208,2131,newham@moderndemocracy.com,diana,2024-06-19 11:41:56.625225,FLEX IT,2024-07-10 13:48:32.985195
DXC4WNQV25,,12579-231203,1635,hounslow@moderndemocracy.com,parisa,2024-06-18 12:10:58.080539,FLEX IT,2024-07-11 09:02:18.452214
F2X529YMV4,,12579-228286,1859,rhmaidendheadwindsor@moderndemocracy.cc,parisa,2024-06-20 09:35:57.918507,FLEX IT,2024-07-10 16:27:41.075143
F56F4QN4GV,,12579-228334,2313,barking@moderndemocracy.com,diana,2024-06-19 15:20:53.372798,FLEX IT,2024-07-10 14:54:22.280380
F590JYK3JV,,12579-228154,,,,,FLEX IT,
FC407NR3WG,,12579-231238,2098,newham@moderndemocracy.com,diana,2024-06-19 11:07:59.950309,FLEX IT,2024-07-10 13:50:20.202618
FC92X4X2T7,,12579-228416,2017,lewes@moderndemocracy.com,diana,2024-06-18 15:23:10.184231,FLEX IT,2024-07-10 10:00:55.736315
FGM9XJFJLC,,12579-231211,1945,valeofglamorgan@moderndemocracy.com,parisa,2024-06-20 16:07:18.840518,FLEX IT,2024-07-12 10:01:17.577427
FL9K69WVWL,,12579-228144,2027,bracknellforest@moderndemocracy.com,diana,2024-06-18 15:11:07.446876,FLEX IT,2024-07-10 16:07:42.163173
FMPK4Q2QXK,,12579-228374,3006,neath@moderndemocracy.com,parisa,2024-06-20 17:22:56.371503,FLEX IT,2024-07-12 15:41:00.637852
G5WRDYT20G,,12579-227958,1081,lichfield@moderndemocracy.commehdi,diana,2024-06-13 14:43:24.914082,FLEX IT,2024-07-11 12:24:53.202326
G7X73C5YQY,,12579-231207,2659,neath@moderndemocracy.com,diana,2024-06-20 16:43:03.393602,FLEX IT,2024-07-12 15:43:08.408702
G99X32990Y,,12579-231221,2129,newham@moderndemocracy.com,diana,2024-06-19 11:42:49.738090,FLEX IT,2024-07-10 13:50:47.888070
GN46WRC739,,12579-228418,,,,,FLEX IT,
H36590THJ6,,12579-231210,2243,barking@moderndemocracy.com,diana,2024-06-19 14:31:46.943719,FLEX IT,2024-07-10 14:54:47.597203
H4KXFH772V,,12579-231218,419,fenland@moderndemocracy.com,diana,2024-06-13 10:07:23.325374,FLEX IT,2024-07-09 13:47:20.853452
HK3WVK49TH,,12579-228351,1621,hounslow@moderndemocracy.com,parisa,2024-06-18 11:58:24.824430,FLEX IT,2024-07-11 09:01:23.533738
HMXCXKH4PR,,12579-231253,,,,,FLEX IT,
HWTG9VGDJR,,12579-231236,1750,lewes@moderndemocracy.com,parisa,2024-06-18 15:46:01.748846,FLEX IT,2024-07-10 10:02:22.684719
J2VGG4L6PR,,12579-228335,1408,hounslow@moderndemocracy.com,diana,2024-06-18 11:43:31.895280,FLEX IT,2024-07-11 09:00:53.447811
JG74054323,,12579-228254,,,,,FLEX IT,
JL9Q3Q6621,,12579-228403,,,,,FLEX IT,
JLGF6WFQ6X,,12579-228361,2090,newham@moderndemocracy.com,diana,2024-06-19 11:00:43.683788,FLEX IT,2024-07-10 13:53:28.822464
JLV9VHH4VT,,12579-228260,2231,barking@moderndemocracy.com,diana,2024-06-19 14:46:59.236342,FLEX IT,2024-07-10 14:59:51.924482
JQ393TWXVR,,12579-228381,2674,neath@moderndemocracy.com,diana,2024-06-20 16:40:47.524238,FLEX IT,2024-07-12 15:43:34.239131
